Ranking,University Name,Student Satisfaction,Research Quality,Entry Standers,Graduate Prospects,Overall Score,Free
1,拉夫堡大学Loughborough University,89.0,3.8,351.0,90.0,100.0,免费评估
2,伦敦大学学院University College London,72.0,4.4,395.0,90.0,98.0,免费评估
3,诺丁汉大学University of Nottingham,,1.9,457.0,,95.4,免费评估
4,雷丁大学University of Reading,70.0,3.7,330.0,78.0,86.9,免费评估
5,曼彻斯特大学The University of Manchester,69.0,3.1,,89.0,86.5,免费评估
6,格拉斯哥喀里多尼亚大学Glasgow Caledonian University,72.0,2.8,319.0,74.0,82.2,免费评估
7,威斯敏斯特大学University of Westminster,74.0,3.1,263.0,76.0,81.0,免费评估
8,普利茅斯大学University of Plymouth,83.0,2.3,274.0,63.0,79.4,免费评估
9,罗伯特高登大学The Robert Gordon University,71.0,1.6,263.0,93.0,79.0,免费评估
10,诺桑比亚大学Northumbria University,74.0,1.9,271.0,80.0,78.4,免费评估
11,西英格兰大学University of the West of England,76.0,1.8,263.0,81.0,78.3,免费评估
12,索尔福德大学University of Salford,59.0,3.5,316.0,68.0,77.9,免费评估
13,赫瑞瓦特大学Heriot Watt University,65.0,2.5,313.0,69.0,76.1,免费评估
14,谢菲尔德哈莱姆大学Sheffield Hallam University,71.0,1.8,296.0,70.0,75.5,免费评估
15,龙比亚大学Napier University,70.0,1.5,292.0,72.0,73.9,免费评估
16,阿斯顿大学Aston University,73.0,1.8,319.0,55.0,73.5,免费评估
17,利物浦约翰摩尔斯大学Liverpool John Moores University,67.0,2.8,246.0,65.0,72.8,免费评估
18,阿尔斯特大学University of Ulster,65.0,2.9,239.0,65.0,72.4,免费评估
19,布莱顿大学University of Brighton,77.0,1.3,246.0,68.0,72.3,免费评估
20,牛津布鲁克斯大学Oxford Brookes University,76.0,,257.0,85.0,72.2,免费评估
21,诺丁汉特伦特大学Nottingham Trent University,68.0,1.0,275.0,79.0,72.0,免费评估
22,中央兰开夏大学University of Central Lancashire,66.0,1.6,244.0,74.0,70.4,免费评估
23,格拉摩根大学University of Glamorgan,54.0,2.2,271.0,72.0,68.8,免费评估
24,格林威治大学The University of Greenwich,71.0,1.9,172.0,71.0,68.3,免费评估
25,考文垂大学Coventry University,77.0,,261.0,67.0,67.6,免费评估
26,朴茨茅斯大学University of Portsmouth,76.0,,244.0,70.0,67.0,免费评估
27,波尔顿大学University of Bolton,79.0,1.9,,31.0,63.8,免费评估
28,剑桥安鲁大学Anglia Ruskin University,69.0,,282.0,58.0,63.2,免费评估
28,金斯顿大学Kingston University,68.0,,253.0,66.0,63.2,免费评估
30,利兹都会大学Leeds Metropolitan University,66.0,,245.0,66.0,61.8,免费评估
31,伦敦南岸大学London South Bank University,64.0,,230.0,65.0,59.9,免费评估
32,南安普顿索伦特大学Southampton Solent University,59.0,,237.0,53.0,54.7,免费评估
33,伯明翰城市大学Birmingham City University,46.0,,213.0,63.0,50.7,免费评估
